,voltage,test_time,current,internal_resistance,charge_capacity,discharge_capacity,charge_energy,discharge_energy,temperature,cycle_index,cycle_type,step_index,step_index_counter,step_type,discharge_dQdV,charge_dQdV
16000,4.3924623,97505.68,-0.012199588,0.0,0.2672532005,7.92e-08,1.022288373,3.48e-07,,1,rpt_0.05C,13,2,1,-0.017918527,0.0
16001,4.389672,97520.69678776548,-0.012060074,0.0,0.2672532005,5.008094732146111e-05,1.022288373,0.0002198100967297836,,1,rpt_0.05C,13,2,1,-0.022942584,0.0
16002,4.3868814,97539.92517785572,-0.011953265,0.0,0.2672532005,0.00011410235466546834,1.022288373,0.0005007385124909113,,1,rpt_0.05C,13,2,1,-0.046909865,0.0
16003,4.384091,97579.24507014028,-0.011995827,0.0,0.2672532005,0.00024500459430543315,1.022288373,0.0010747994302944869,,1,rpt_0.05C,13,2,1,-0.05887954,0.0
16004,4.3813004,97628.59753949074,-0.012003165,0.0,0.2672532005,0.0004093082688233575,1.022288373,0.0017949120077866425,,1,rpt_0.05C,13,2,1,-0.071066536,0.0
16005,4.3785095,97688.16559932363,-0.011985373,0.0,0.2672532005,0.0006076198372682722,1.022288373,0.0026635212800616226,,1,rpt_0.05C,13,2,1,-0.077304,0.0
16006,4.375719,97752.9611056323,-0.012001359,0.0,0.2672532005,0.0008233370635639017,1.022288373,0.0036077411155094295,,1,rpt_0.05C,13,2,1,-0.078580685,0.0
16007,4.3729286,97818.82749499,-0.011981348,0.0,0.2672532005,0.0010426169039793015,1.0222883730000003,0.004566944169637316,,1,rpt_0.05C,13,2,1,-0.08727227,0.0
16008,4.370138,97891.97892284571,-0.01199298,0.0,0.2672532005,0.0012861506672891838,1.022288373,0.005631576381202668,,1,rpt_0.05C,13,2,1,-0.08965835,0.0
16009,4.3673477,97967.1303507014,-0.011993591,0.0,0.2672532005,0.0015363427962170578,1.022288373,0.006724568601980774,,1,rpt_0.05C,13,2,1,-0.08522143,0.0
16010,4.3645573,98038.5629173973,-0.01197392,0.0,0.2672532005,0.0017741536745421024,1.022288373,0.007762846758820172,,1,rpt_0.05C,13,2,1,-0.09846589,0.0
16011,4.361767,98121.09650801602,-0.011979616,0.0,0.2672532005,0.002048923279541978,1.022288373,0.008961708204824548,,1,rpt_0.05C,13,2,1,-0.095482275,0.0
16012,4.3589764,98201.12871528772,-0.011987221,0.0,0.2672532005,0.002315367092474407,1.022288373,0.01012348941089086,,1,rpt_0.05C,13,2,1,-0.10070464,0.0
16013,4.356186,98285.5395894915,-0.01194992,0.0,0.2672532005,0.0025963839505610503,1.022288373,0.011348032630976121,,1,rpt_0.05C,13,2,1,-0.09870548,0.0
16014,4.353395,98368.27421920765,-0.01197414,0.0,0.2672532005,0.0028718221395668477,1.022288373,0.01254748629586413,,1,rpt_0.05C,13,2,1,-0.100699075,0.0
16015,4.3506045,98452.67971288733,-0.011978179,0.0,0.2672532005,0.0031528234608207157,1.022288373,0.013770401700342284,,1,rpt_0.05C,13,2,1,-0.10510306,0.0
16016,4.347814,98540.77730711421,-0.011993591,0.0,0.2672532005,0.0034461141349792918,1.022288373,0.015045991580469296,,1,rpt_0.05C,13,2,1,-0.10610741,0.0
16017,4.3450236,98629.71659193386,-0.011983624,0.0,0.2672532005,0.003742207446938851,1.022288373,0.016332945215691893,,1,rpt_0.05C,13,2,1,-0.11207316,0.0
16018,4.342233,98723.6558767535,-0.011993591,0.0,0.2672532005,0.004054948216819044,1.022288373,0.01769137949670503,,1,rpt_0.05C,13,2,1,-0.10725591,0.0
16019,4.3394427,98813.55819388779,-0.011977739,0.0,0.2672532005,0.004354246439745371,1.022288373,0.01899058761806077,,1,rpt_0.05C,13,2,1,-0.10794093,0.0
16020,4.3366523,98904.03444639279,-0.011986919,0.0,0.2672532005,0.004655456202930882,1.022288373,0.020297285337498208,,1,rpt_0.05C,13,2,1,-0.12077355,0.0
16021,4.333862,99005.26652111915,-0.011991694,0.0,0.2672532005,0.004992475451514222,1.022288373,0.021758372732975803,,1,rpt_0.05C,13,2,1,-0.113039106,0.0
16022,4.331071,99100.0160174895,-0.01198255,0.0,0.2672532005,0.005307911701704268,1.022288373,0.023124976956480015,,1,rpt_0.05C,13,2,1,-0.113129415,0.0
16023,4.3282804,99194.84094071854,-0.011979904,0.0,0.2672532005,0.00562359996323071,1.022288373,0.024491815876659204,,1,rpt_0.05C,13,2,1,-0.11922601,0.0
16024,4.32549,99294.77596067134,-0.012010373,0.0,0.2672532005,0.005956300792590166,1.0222883729999999,0.025931389490314625,,1,rpt_0.05C,13,2,1,-0.11519908,0.0
16025,4.3226995,99391.33561122246,-0.011971804,0.0,0.2672532005,0.006277764460140282,1.022288373,0.02732146193601203,,1,rpt_0.05C,13,2,1,-0.12520105,0.0
16026,4.319909,99496.27948761158,-0.011960403,0.0,0.2672532005,0.006627138654177008,1.022288373,0.028831218946057075,,1,rpt_0.05C,13,2,1,-0.12178116,0.0
16027,4.3171186,99598.35657815632,-0.011974078,0.0,0.2672532005,0.006966969668382303,1.022288373,0.03029878151549866,,1,rpt_0.05C,13,2,1,-0.12394149,0.0
16028,4.314328,99702.24439995378,-0.011977923,0.0,0.2672532005,0.00731282907497008,1.022288373,0.03179140303185997,,1,rpt_0.05C,13,2,1,-0.12431538,0.0
16029,4.3115377,99806.44441974857,-0.011965869,0.0,0.2672532005,0.007659731838396756,1.022288373,0.0332875556151137,,1,rpt_0.05C,13,2,1,-0.12389139,0.0
16030,4.3087473,99910.28889278557,-0.011999293,0.0,0.2672532005,0.008005451456039554,1.022288373,0.034777655208886836,,1,rpt_0.05C,13,2,1,-0.12772949,0.0
16031,4.3059564,100017.35095440882,-0.011970703,0.0,0.2672532005,0.008361881312836921,1.022288373,0.03631292718507702,,1,rpt_0.05C,13,2,1,-0.12818082,0.0
16032,4.303166,100124.79117006742,-0.0119844265,0.0,0.2672532005,0.008719570587016091,1.022288373,0.037852627020896396,,1,rpt_0.05C,13,2,1,-0.1320227,0.0
16033,4.3003755,100235.45220805248,-0.011993591,0.0,0.2672532005,0.00908798064177039,1.0222883729999999,0.03943746801064551,,1,rpt_0.05C,13,2,1,-0.13423245,0.0
16034,4.297585,100347.96507849029,-0.01197805,0.0,0.2672532005,0.009462557038613545,1.022288373,0.04104776441903123,,1,rpt_0.05C,13,2,1,-0.12952144,0.0
16035,4.2947946,100456.52995824983,-0.01197261,0.0,0.2672532005,0.009823987344338071,1.022288373,0.04260054536554295,,1,rpt_0.05C,13,2,1,-0.13750073,0.0
16036,4.292004,100571.78233800935,-0.011970703,0.0,0.2672532005,0.010207683913474697,1.022288373,0.04424791953564115,,1,rpt_0.05C,13,2,1,-0.13026612,0.0
16037,4.2892137,100680.97103832665,-0.011970703,0.0,0.2672532005,0.010571192234946448,1.022288373,0.045807620542462395,,1,rpt_0.05C,13,2,1,-0.14809541,0.0
16038,4.286423,100805.10398888685,-0.0119918175,0.0,0.2672532005,0.010984453307602714,1.022288373,0.047579617695308156,,1,rpt_0.05C,13,2,1,-0.13118543,0.0
16039,4.2836328,100915.06352955912,-0.011987704,0.0,0.2672532005,0.011350526980937654,1.022288373,0.049148241593309494,,1,rpt_0.05C,13,2,1,-0.13746767,0.0
16040,4.280842,101030.28889278558,-0.011993591,0.0,0.2672532005,0.01173413128059498,1.022288373,0.05079095936595834,,1,rpt_0.05C,13,2,1,-0.14723574,0.0
16041,4.2780514,101153.70226640778,-0.012002628,0.0,0.2672532005,0.012144993409324838,1.022288373,0.05254923741277826,,1,rpt_0.05C,13,2,1,-0.14023317,0.0
16042,4.275261,101271.24495490981,-0.011961902,0.0,0.2672532005,0.012536314858734689,1.0222883730000003,0.05422279445179947,,1,rpt_0.05C,13,2,1,-0.14522588,0.0
16043,4.2724705,101392.97209669338,-0.0120015135,0.0,0.2672532005,0.012941568493697634,1.022288373,0.0559548162870989,,1,rpt_0.05C,13,2,1,-0.15072688,0.0
16044,4.26968,101519.31206412826,-0.011988299,0.0,0.2672532005,0.013362172717254518,1.022288373,0.05775124961303946,,1,rpt_0.05C,13,2,1,-0.13972121,0.0
16045,4.2668896,101636.42638026053,-0.012006785,0.0,0.2672532005,0.013752065540950676,1.022288373,0.059415441449614595,,1,rpt_0.05C,13,2,1,-0.15651666,0.0
16046,4.264099,101767.61863560452,-0.012012788,0.0,0.2672532005,0.014188826117912133,1.022288373,0.06127847350656487,,1,rpt_0.05C,13,2,1,-0.15093625,0.0
16047,4.2613087,101894.13239228455,-0.011970703,0.0,0.2672532005,0.014610014543821952,1.0222883730000003,0.06307388536984253,,1,rpt_0.05C,13,2,1,-0.15325285,0.0
16048,4.258518,102022.5890556112,-0.011978477,0.0,0.2672532005,0.015037667479699365,1.022288373,0.06489566631336909,,1,rpt_0.05C,13,2,1,-0.15603437,0.0
16049,4.2557273,102153.3757748831,-0.011993591,0.0,0.2672532005,0.015473082223952052,1.022288373,0.0667492856070223,,1,rpt_0.05C,13,2,1,-0.15477656,0.0
16050,4.252937,102283.10917397295,-0.011978583,0.0,0.2672532005,0.01590498706294856,1.022288373,0.06858674962891567,,1,rpt_0.05C,13,2,1,-0.15667121,0.0
16051,4.2501464,102414.43080160322,-0.011970703,0.0,0.2672532005,0.01634217895578661,1.022288373,0.0704454861743238,,1,rpt_0.05C,13,2,1,-0.16165152,0.0
16052,4.247356,102549.92702843188,-0.011993591,0.0,0.2672532005,0.016793268401174274,1.022288373,0.07236204745086915,,1,rpt_0.05C,13,2,1,-0.15246011,0.0
16053,4.2445655,102677.71862725454,-0.011993591,0.0,0.2672532005,0.01721870917949238,1.022288373,0.07416846257720885,,1,rpt_0.05C,13,2,1,-0.16138875,0.0
16054,4.241775,102812.99488289077,-0.011948142,0.0,0.2672532005,0.017669065383106003,1.022288373,0.07607943671545885,,1,rpt_0.05C,13,2,1,-0.16148372,0.0
16055,4.2389846,102948.35006870882,-0.011970703,0.0,0.2672532005,0.018119686609443856,1.022288373,0.07799026671745621,,1,rpt_0.05C,13,2,1,-0.17167354,0.0
16056,4.236194,103092.24598554251,-0.011970703,0.0,0.2672532005,0.018598742548875426,1.022288373,0.08002031112373227,,1,rpt_0.05C,13,2,1,-0.1614142,0.0
16057,4.233403,103227.54368809047,-0.011970703,0.0,0.2672532005,0.01904916978129386,1.022288373,0.08192779160904408,,1,rpt_0.05C,13,2,1,-0.16888882,0.0
16058,4.2306128,103369.10715430864,-0.011981134,0.0,0.2672532005,0.019520454972309663,1.0222883730000003,0.08392228972471462,,1,rpt_0.05C,13,2,1,-0.17112753,0.0
16059,4.2278223,103512.5454058116,-0.011939826,0.0,0.2672532005,0.019997987298411752,1.0222883730000003,0.08594187333400898,,1,rpt_0.05C,13,2,1,-0.16533698,0.0
16060,4.225032,103651.13111890445,-0.011994849,0.0,0.2672532005,0.020459361078034352,1.022288373,0.08789184942260667,,1,rpt_0.05C,13,2,1,-0.1723369,0.0
16061,4.2222414,103795.58393599698,-0.011993591,0.0,0.2672532005,0.0209402681755506,1.022288373,0.08992303190465073,,1,rpt_0.05C,13,2,1,-0.17044587,0.0
16062,4.219451,103938.45184368736,-0.011980609,0.0,0.2672532005,0.0214158983408066,1.0222883729999999,0.0919306150674799,,1,rpt_0.05C,13,2,1,-0.17954198,0.0
16063,4.2166605,104088.94238727455,-0.011995365,0.0,0.2672532005,0.0219169111964667,1.022288373,0.09404391879293032,,1,rpt_0.05C,13,2,1,-0.17223597,0.0
16064,4.21387,104233.31071768538,-0.011970703,0.0,0.2672532005,0.02239753660898708,1.022288373,0.09606986482649629,,1,rpt_0.05C,13,2,1,-0.17346609,0.0
16065,4.2110796,104378.71102275982,-0.011970703,0.0,0.2672532005,0.022881594662121633,1.0222883729999999,0.09810895459519764,,1,rpt_0.05C,13,2,1,-0.17169943,-1.9892865e-14
16066,4.2082887,104522.62857214428,-0.011993591,0.0,0.26725320050000007,0.023360722861335108,1.0222883730000003,0.10012595714992334,,1,rpt_0.05C,13,2,1,-0.17705587,0.0
16067,4.205498,104671.03749937374,-0.0119733615,0.0,0.26725320050000007,0.02385479824697344,1.022288373,0.10220452842646464,,1,rpt_0.05C,13,2,1,-0.17487058,1.9892865e-14
16068,4.202708,104817.61419991602,-0.011970703,0.0,0.2672532005,0.02434277556670239,1.022288373,0.10425608917868145,,1,rpt_0.05C,13,2,1,-0.18859872,0.0
16069,4.1999173,104975.69647580876,-0.011975152,0.0,0.2672532005,0.02486906132432509,1.022288373,0.10646720385932726,,1,rpt_0.05C,13,2,1,-0.17678608,0.0
16070,4.197127,105123.87810692814,-0.011970703,0.0,0.2672532005,0.02536238387000057,1.022288373,0.1085384372890937,,1,rpt_0.05C,13,2,1,-0.17678516,0.0
16071,4.1943364,105272.0597380475,-0.011971252,0.0,0.2672532005,0.025855703825515573,1.022288373,0.11060830692826466,,1,rpt_0.05C,13,2,1,-0.19212446,0.0
16072,4.191546,105433.09851202402,-0.011985718,0.0,0.2672532005,0.026391828174304785,1.022288373,0.11285625179320485,,1,rpt_0.05C,13,2,1,-0.17551759,0.0
16073,4.1887555,105580.21762525049,-0.011976377,0.0,0.2672532005,0.026881610967607675,1.022288373,0.1149085085659793,,1,rpt_0.05C,13,2,1,-0.17938268,0.0
16074,4.185965,105730.5754033066,-0.012004585,0.0,0.2672532005,0.027382179334642383,1.022288373,0.11700458989950746,,1,rpt_0.05C,13,2,1,-0.18445374,0.0
16075,4.183174,105885.18438376754,-0.011934389,0.0,0.2672532005,0.02789689849556764,1.022288373,0.11915850310245092,,1,rpt_0.05C,13,2,1,-0.18970317,0.0
16076,4.1803837,106044.1944069389,-0.011970703,0.0,0.2672532005,0.028426266216284315,1.022288373,0.1213722050549702,,1,rpt_0.05C,13,2,1,-0.178973,0.0
16077,4.177593,106194.21111222447,-0.01197724,0.0,0.2672532005,0.028925691387202808,1.022288373,0.12345930373779587,,1,rpt_0.05C,13,2,1,-0.18239015,0.0
16078,4.174803,106347.08968186376,-0.011993591,0.0,0.2672532005,0.02943465212563491,1.022288373,0.12558485193687166,,1,rpt_0.05C,13,2,1,-0.1832281,0.0
16079,4.1720123,106500.67118862724,-0.011970703,0.0,0.2672532005,0.02994595115220718,1.022288373,0.12771875038215538,,1,rpt_0.05C,13,2,1,-0.18597753,0.0
16080,4.169222,106656.55667835672,-0.011990709,0.0,0.2672532005,0.030464922504284796,1.022288373,0.12988322648491973,,1,rpt_0.05C,13,2,1,-0.1949523,0.0
16081,4.1664314,106819.96560558617,-0.01198048,0.0,0.2672532005,0.031008937974405373,1.022288373,0.13215057832211877,,1,rpt_0.05C,13,2,1,-0.18325853,0.0
16082,4.163641,106973.57271042085,-0.0119777275,0.0,0.2672532005,0.031520321906369844,1.022288373,0.13428048628924194,,1,rpt_0.05C,13,2,1,-0.17980315,0.0
16083,4.1608505,107124.28346004506,-0.011964221,0.0,0.2672532005,0.032022063564285816,1.022288373,0.1363688633239592,,1,rpt_0.05C,13,2,1,-0.18634766,0.0
16084,4.1580596,107280.47989979958,-0.011993591,0.0,0.2672532005,0.03254206776008176,1.022288373,0.1385318282651784,,1,rpt_0.05C,13,2,1,-0.18622771,0.0
16085,4.155269,107436.57578800456,-0.011967806,0.0,0.2672532005,0.03306173721211954,1.022288373,0.1406919521934037,,1,rpt_0.05C,13,2,1,-0.19204617,0.0
16086,4.1524787,107597.54838677353,-0.011958728,0.0,0.2672532005,0.03359764307637119,1.022288373,0.14291803165714007,,1,rpt_0.05C,13,2,1,-0.18197767,0.0
16087,4.1496882,107750.0819073862,-0.011993591,0.0,0.2672532005,0.03410545279101291,1.022288373,0.14502599951463296,,1,rpt_0.05C,13,2,1,-0.18701194,0.0
16088,4.146898,107906.83496707701,-0.011975238,0.0,0.2672532005,0.034627310631445765,1.022288373,0.14719084074865738,,1,rpt_0.05C,13,2,1,-0.18189946,0.0
16089,4.1441073,108059.30231248212,-0.011993591,0.0,0.2672532005,0.0351349020870461,1.022288373,0.14929510602965665,,1,rpt_0.05C,13,2,1,-0.19212505,0.0
16090,4.141317,108220.34108645865,-0.012004943,0.0,0.2672532005,0.03567102811455847,1.0222883729999999,0.15151617986728594,,1,rpt_0.05C,13,2,1,-0.19379823,0.0
16091,4.1385264,108382.7823046092,-0.011993591,0.0,0.2672532005,0.0362118231392484,1.022288373,0.1537550410538964,,1,rpt_0.05C,13,2,1,-0.18437709,0.0
16092,4.1357355,108537.32715681361,-0.01201232,0.0,0.2672532005,0.03672632842163447,1.022288373,0.15588362937499603,,1,rpt_0.05C,13,2,1,-0.18763112,0.0
16093,4.132945,108694.59929483967,-0.0119908145,0.0,0.2672532005,0.03724991408115824,1.022288373,0.15804833323785253,,1,rpt_0.05C,13,2,1,-0.19047832,0.0
16094,4.1301546,108854.25822206914,-0.011993591,0.0,0.2672532005,0.03778144489082667,1.022288373,0.16024439299606702,,1,rpt_0.05C,13,2,1,-0.19408125,0.0
16095,4.127364,109016.93674205554,-0.011970703,0.0,0.2672532005,0.03832302969311197,1.022288373,0.16248046364056842,,1,rpt_0.05C,13,2,1,-0.18687747,0.0
16096,4.1245737,109173.57607652803,-0.011993591,0.0,0.2672532005,0.03884451229532353,1.022288373,0.16463207380655856,,1,rpt_0.05C,13,2,1,-0.18270572,0.0
16097,4.1217833,109326.72000501,-0.011993591,0.0,0.2672532005,0.03935435362021242,1.022288373,0.1667342659222788,,1,rpt_0.05C,13,2,1,-0.1937773,0.0
16098,4.118993,109489.14393098696,-0.011983187,0.0,0.2672532005,0.039895090244473755,1.022288373,0.16896233577649894,,1,rpt_0.05C,13,2,1,-0.1860047,0.0
16099,4.1162024,109645.05285821644,-0.01201648,0.0,0.2672532005,0.04041413737684555,1.0222883730000003,0.17109959128539826,,1,rpt_0.05C,13,2,1,-0.20103395,0.0
16100,4.113412,109813.55918336673,-0.011993591,0.0,0.2672532005,0.04097512373865231,1.0222883729999999,0.17340793888336298,,1,rpt_0.05C,13,2,1,-0.17992362,0.0
16101,4.110621,109964.37071267536,-0.012007637,0.0,0.2672532005,0.04147720160972448,1.022288373,0.17547247117794068,,1,rpt_0.05C,13,2,1,-0.19044907,0.0
16102,4.1078305,110124.00620240482,-0.011986897,0.0,0.2672532005,0.04200865081927611,1.022288373,0.17765634487424872,,1,rpt_0.05C,13,2,1,-0.19047816,-1.9892865e-14
16103,4.10504,110283.6651296343,-0.012014454,0.0,0.26725320050000007,0.042540181167677625,1.0222883730000003,0.17983906103111022,,1,rpt_0.05C,13,2,1,-0.18908131,1.9892865e-14
16104,4.1022496,110442.15249498996,-0.011969266,0.0,0.2672532005,0.043067813610320596,1.022288373,0.18200430735099346,,1,rpt_0.05C,13,2,1,-0.19991007,0.0
16105,4.099459,110609.71731212424,-0.011991254,0.0,0.2672532005,0.04362566376495697,1.022288373,0.18429200077019967,,1,rpt_0.05C,13,2,1,-0.19041625,0.0
16106,4.0966687,110769.32392117569,-0.011970703,0.0,0.2672532005,0.044157021364303606,1.0222883730000003,0.186469516353649,,1,rpt_0.05C,13,2,1,-0.18216276,0.0
16107,4.0938783,110922.01334168339,-0.011970703,0.0,0.2672532005,0.04466534756424352,1.022288373,0.18855127387613868,,1,rpt_0.05C,13,2,1,-0.2042451,0.0
16108,4.091088,111093.20976578155,-0.011993263,0.0,0.2672532005,0.045235294650453936,1.0222883730000003,0.1908837746440862,,1,rpt_0.05C,13,2,1,-0.1819735,0.0
16109,4.0882974,111245.7385062983,-0.0119523285,0.0,0.2672532005,0.045743092701381244,1.022288373,0.1929604940945924,,1,rpt_0.05C,13,2,1,-0.19427273,0.0
16110,4.0855064,111408.57809619239,-0.011970703,0.0,0.2672532005,0.04628521180588172,1.022288373,0.19517609050536056,,1,rpt_0.05C,13,2,1,-0.18624383,0.0
16111,4.082716,111564.68654746994,-0.011970703,0.0,0.2672532005,0.046804926247618645,1.022288373,0.19729866614972513,,1,rpt_0.05C,13,2,1,-0.18652472,0.0
16112,4.0799255,111721.03237975952,-0.011973369,0.0,0.2672532005,0.047325424521727194,1.022288373,0.19942303732278052,,1,rpt_0.05C,13,2,1,-0.19631225,0.0
16113,4.077135,111885.5811022044,-0.011993591,0.0,0.2672532005,0.04787323492815132,1.022288373,0.2016573312183768,,1,rpt_0.05C,13,2,1,-0.20235091,0.0
16114,4.0743446,112055.19130475237,-0.011968863,0.0,0.2672532005,0.048437896275593195,1.022288373,0.2039587295478638,,1,rpt_0.05C,13,2,1,-0.18286921,0.0
16115,4.071554,112208.47175851706,-0.011993591,0.0,0.2672532005,0.048948193807592355,1.022288373,0.20603712801869314,,1,rpt_0.05C,13,2,1,-0.20454332,0.0
16116,4.0687637,112379.92065631258,-0.01201648,0.0,0.2672532005,0.04951897309221218,1.022288373,0.20836025726930507,,1,rpt_0.05C,13,2,1,-0.17556441,0.0
16117,4.0659733,112527.07926519707,-0.011956513,0.0,0.2672532005,0.050008886526760166,1.0222883730000003,0.2103529100850411,,1,rpt_0.05C,13,2,1,-0.20284928,0.0
16118,4.063183,112697.10746743486,-0.011993591,0.0,0.2672532005,0.05057493855682593,1.022288373,0.2126536895055951,,1,rpt_0.05C,13,2,1,-0.19365327,0.0
16119,4.060392,112859.427244489,-0.011991032,0.0,0.2672532005,0.05111532909517687,1.022288373,0.2148486449869655,,1,rpt_0.05C,13,2,1,-0.19495119,0.0
16120,4.0576015,113022.83640447563,-0.0119859185,0.0,0.2672532005,0.0516593414772679,1.022288373,0.21705678024348596,,1,rpt_0.05C,13,2,1,-0.19043925,0.0
16121,4.054811,113182.462722588,-0.011977848,0.0,0.2672532005,0.05219076327029477,1.022288373,0.21921232758286818,,1,rpt_0.05C,13,2,1,-0.187011,0.0
16122,4.0520205,113339.21578227883,-0.011953253,0.0,0.2672532005,0.05271261852021571,1.022288373,0.22132766921097075,,1,rpt_0.05C,13,2,1,-0.20554213,0.0
